Mjerno mjesto	Datum	Vrijeme	OBIS	Brojilo	Konstanta	Vrijednost snaga	Vrijednost energija	Status
 0497330635	04.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	5:45:00	LP: A-_T0	69051391	160	0,3136	0,0784	0
 0497330635	04.08.2025	6:00:00	LP: A-_T0	69051391	160	4,3584	1,0896	0
 0497330635	04.08.2025	6:15:00	LP: A-_T0	69051391	160	8,9536	2,2384	0
 0497330635	04.08.2025	6:30:00	LP: A-_T0	69051391	160	14,6752	3,6688	0
 0497330635	04.08.2025	6:45:00	LP: A-_T0	69051391	160	28,0896	7,0224	0
 0497330635	04.08.2025	7:00:00	LP: A-_T0	69051391	160	52,6336	13,1584	0
 0497330635	04.08.2025	7:15:00	LP: A-_T0	69051391	160	82,9504	20,7376	0
 0497330635	04.08.2025	7:30:00	LP: A-_T0	69051391	160	116,3648	29,0912	0
 0497330635	04.08.2025	7:45:00	LP: A-_T0	69051391	160	151,296	37,824	0
 0497330635	04.08.2025	8:00:00	LP: A-_T0	69051391	160	188,48	47,12	0
 0497330635	04.08.2025	8:15:00	LP: A-_T0	69051391	160	230,6176	57,6544	0
 0497330635	04.08.2025	8:30:00	LP: A-_T0	69051391	160	271,104	67,776	0
 0497330635	04.08.2025	8:45:00	LP: A-_T0	69051391	160	309,8816	77,4704	0
 0497330635	04.08.2025	9:00:00	LP: A-_T0	69051391	160	345,888	86,472	0
 0497330635	04.08.2025	9:15:00	LP: A-_T0	69051391	160	378,8928	94,7232	0
 0497330635	04.08.2025	9:30:00	LP: A-_T0	69051391	160	410,9568	102,7392	0
 0497330635	04.08.2025	9:45:00	LP: A-_T0	69051391	160	444,064	111,016	0
 0497330635	04.08.2025	10:00:00	LP: A-_T0	69051391	160	466,4576	116,6144	0
 0497330635	04.08.2025	10:15:00	LP: A-_T0	69051391	160	487,5328	121,8832	0
 0497330635	04.08.2025	10:30:00	LP: A-_T0	69051391	160	487,8912	121,9728	0
 0497330635	04.08.2025	10:45:00	LP: A-_T0	69051391	160	486,5856	121,6464	0
 0497330635	04.08.2025	11:00:00	LP: A-_T0	69051391	160	469,4912	117,3728	0
 0497330635	04.08.2025	11:15:00	LP: A-_T0	69051391	160	465,6768	116,4192	0
 0497330635	04.08.2025	11:30:00	LP: A-_T0	69051391	160	464,7808	116,1952	0
 0497330635	04.08.2025	11:45:00	LP: A-_T0	69051391	160	467,3664	116,8416	0
 0497330635	04.08.2025	12:00:00	LP: A-_T0	69051391	160	470,3808	117,5952	0
 0497330635	04.08.2025	12:15:00	LP: A-_T0	69051391	160	485,1136	121,2784	0
 0497330635	04.08.2025	12:30:00	LP: A-_T0	69051391	160	448,3008	112,0752	0
 0497330635	04.08.2025	12:45:00	LP: A-_T0	69051391	160	451,6544	112,9136	0
 0497330635	04.08.2025	13:00:00	LP: A-_T0	69051391	160	476,6976	119,1744	0
 0497330635	04.08.2025	13:15:00	LP: A-_T0	69051391	160	343,2832	85,8208	0
 0497330635	04.08.2025	13:30:00	LP: A-_T0	69051391	160	437,0816	109,2704	0
 0497330635	04.08.2025	13:45:00	LP: A-_T0	69051391	160	461,7216	115,4304	0
 0497330635	04.08.2025	14:00:00	LP: A-_T0	69051391	160	443,776	110,944	0
 0497330635	04.08.2025	14:15:00	LP: A-_T0	69051391	160	464,0064	116,0016	0
 0497330635	04.08.2025	14:30:00	LP: A-_T0	69051391	160	473,7792	118,4448	0
 0497330635	04.08.2025	14:45:00	LP: A-_T0	69051391	160	248,192	62,048	0
 0497330635	04.08.2025	15:00:00	LP: A-_T0	69051391	160	338,8224	84,7056	0
 0497330635	04.08.2025	15:15:00	LP: A-_T0	69051391	160	389,3376	97,3344	0
 0497330635	04.08.2025	15:30:00	LP: A-_T0	69051391	160	365,2992	91,3248	0
 0497330635	04.08.2025	15:45:00	LP: A-_T0	69051391	160	160,7616	40,1904	0
 0497330635	04.08.2025	16:00:00	LP: A-_T0	69051391	160	463,3792	115,8448	0
 0497330635	04.08.2025	16:15:00	LP: A-_T0	69051391	160	281,4784	70,3696	0
 0497330635	04.08.2025	16:30:00	LP: A-_T0	69051391	160	253,4464	63,3616	0
 0497330635	04.08.2025	16:45:00	LP: A-_T0	69051391	160	251,744	62,936	0
 0497330635	04.08.2025	17:00:00	LP: A-_T0	69051391	160	94,6496	23,6624	0
 0497330635	04.08.2025	17:15:00	LP: A-_T0	69051391	160	94,336	23,584	0
 0497330635	04.08.2025	17:30:00	LP: A-_T0	69051391	160	64,7936	16,1984	0
 0497330635	04.08.2025	17:45:00	LP: A-_T0	69051391	160	124,5184	31,1296	0
 0497330635	04.08.2025	18:00:00	LP: A-_T0	69051391	160	78,8736	19,7184	0
 0497330635	04.08.2025	18:15:00	LP: A-_T0	69051391	160	47,904	11,976	0
 0497330635	04.08.2025	18:30:00	LP: A-_T0	69051391	160	51,9488	12,9872	0
 0497330635	04.08.2025	18:45:00	LP: A-_T0	69051391	160	48,3776	12,0944	0
 0497330635	04.08.2025	19:00:00	LP: A-_T0	69051391	160	27,4752	6,8688	0
 0497330635	04.08.2025	19:15:00	LP: A-_T0	69051391	160	37,6832	9,4208	0
 0497330635	04.08.2025	19:30:00	LP: A-_T0	69051391	160	35,584	8,896	0
 0497330635	04.08.2025	19:45:00	LP: A-_T0	69051391	160	17,6256	4,4064	0
 0497330635	04.08.2025	20:00:00	LP: A-_T0	69051391	160	5,5104	1,3776	0
 0497330635	04.08.2025	20:15:00	LP: A-_T0	69051391	160	2,2208	0,5552	0
 0497330635	04.08.2025	20:30:00	LP: A-_T0	69051391	160	0,0384	0,0096	0
 0497330635	04.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	04.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	5:45:00	LP: A-_T0	69051391	160	0,5888	0,1472	0
 0497330635	05.08.2025	6:00:00	LP: A-_T0	69051391	160	4,3136	1,0784	0
 0497330635	05.08.2025	6:15:00	LP: A-_T0	69051391	160	8,9664	2,2416	0
 0497330635	05.08.2025	6:30:00	LP: A-_T0	69051391	160	14,592	3,648	0
 0497330635	05.08.2025	6:45:00	LP: A-_T0	69051391	160	27,0144	6,7536	0
 0497330635	05.08.2025	7:00:00	LP: A-_T0	69051391	160	51,6288	12,9072	0
 0497330635	05.08.2025	7:15:00	LP: A-_T0	69051391	160	81,5808	20,3952	0
 0497330635	05.08.2025	7:30:00	LP: A-_T0	69051391	160	113,088	28,272	0
 0497330635	05.08.2025	7:45:00	LP: A-_T0	69051391	160	146,368	36,592	0
 0497330635	05.08.2025	8:00:00	LP: A-_T0	69051391	160	184,0192	46,0048	0
 0497330635	05.08.2025	8:15:00	LP: A-_T0	69051391	160	225,056	56,264	0
 0497330635	05.08.2025	8:30:00	LP: A-_T0	69051391	160	267,2768	66,8192	0
 0497330635	05.08.2025	8:45:00	LP: A-_T0	69051391	160	304,9408	76,2352	0
 0497330635	05.08.2025	9:00:00	LP: A-_T0	69051391	160	339,9872	84,9968	0
 0497330635	05.08.2025	9:15:00	LP: A-_T0	69051391	160	374,016	93,504	0
 0497330635	05.08.2025	9:30:00	LP: A-_T0	69051391	160	403,6736	100,9184	0
 0497330635	05.08.2025	9:45:00	LP: A-_T0	69051391	160	426,4704	106,6176	0
 0497330635	05.08.2025	10:00:00	LP: A-_T0	69051391	160	437,92	109,48	0
 0497330635	05.08.2025	10:15:00	LP: A-_T0	69051391	160	476,7424	119,1856	0
 0497330635	05.08.2025	10:30:00	LP: A-_T0	69051391	160	468,3008	117,0752	0
 0497330635	05.08.2025	10:45:00	LP: A-_T0	69051391	160	461,4784	115,3696	0
 0497330635	05.08.2025	11:00:00	LP: A-_T0	69051391	160	462,3168	115,5792	0
 0497330635	05.08.2025	11:15:00	LP: A-_T0	69051391	160	465,9392	116,4848	0
 0497330635	05.08.2025	11:30:00	LP: A-_T0	69051391	160	470,496	117,624	0
 0497330635	05.08.2025	11:45:00	LP: A-_T0	69051391	160	466,0096	116,5024	0
 0497330635	05.08.2025	12:00:00	LP: A-_T0	69051391	160	379,1616	94,7904	0
 0497330635	05.08.2025	12:15:00	LP: A-_T0	69051391	160	417,472	104,368	0
 0497330635	05.08.2025	12:30:00	LP: A-_T0	69051391	160	403,808	100,952	0
 0497330635	05.08.2025	12:45:00	LP: A-_T0	69051391	160	397,1712	99,2928	0
 0497330635	05.08.2025	13:00:00	LP: A-_T0	69051391	160	424,6656	106,1664	0
 0497330635	05.08.2025	13:15:00	LP: A-_T0	69051391	160	439,5392	109,8848	0
 0497330635	05.08.2025	13:30:00	LP: A-_T0	69051391	160	437,1456	109,2864	0
 0497330635	05.08.2025	13:45:00	LP: A-_T0	69051391	160	427,5264	106,8816	0
 0497330635	05.08.2025	14:00:00	LP: A-_T0	69051391	160	419,2896	104,8224	0
 0497330635	05.08.2025	14:15:00	LP: A-_T0	69051391	160	449,5232	112,3808	0
 0497330635	05.08.2025	14:30:00	LP: A-_T0	69051391	160	446,8416	111,7104	0
 0497330635	05.08.2025	14:45:00	LP: A-_T0	69051391	160	448,3072	112,0768	0
 0497330635	05.08.2025	15:00:00	LP: A-_T0	69051391	160	444,8192	111,2048	0
 0497330635	05.08.2025	15:15:00	LP: A-_T0	69051391	160	438,1696	109,5424	0
 0497330635	05.08.2025	15:30:00	LP: A-_T0	69051391	160	452,4864	113,1216	0
 0497330635	05.08.2025	15:45:00	LP: A-_T0	69051391	160	467,3984	116,8496	0
 0497330635	05.08.2025	16:00:00	LP: A-_T0	69051391	160	426,5536	106,6384	0
 0497330635	05.08.2025	16:15:00	LP: A-_T0	69051391	160	426,432	106,608	0
 0497330635	05.08.2025	16:30:00	LP: A-_T0	69051391	160	402,4896	100,6224	0
 0497330635	05.08.2025	16:45:00	LP: A-_T0	69051391	160	372,4736	93,1184	0
 0497330635	05.08.2025	17:00:00	LP: A-_T0	69051391	160	340,2112	85,0528	0
 0497330635	05.08.2025	17:15:00	LP: A-_T0	69051391	160	305,0432	76,2608	0
 0497330635	05.08.2025	17:30:00	LP: A-_T0	69051391	160	267,7184	66,9296	0
 0497330635	05.08.2025	17:45:00	LP: A-_T0	69051391	160	229,2224	57,3056	0
 0497330635	05.08.2025	18:00:00	LP: A-_T0	69051391	160	189,4528	47,3632	0
 0497330635	05.08.2025	18:15:00	LP: A-_T0	69051391	160	149,5232	37,3808	0
 0497330635	05.08.2025	18:30:00	LP: A-_T0	69051391	160	110,6432	27,6608	0
 0497330635	05.08.2025	18:45:00	LP: A-_T0	69051391	160	74,464	18,616	0
 0497330635	05.08.2025	19:00:00	LP: A-_T0	69051391	160	44,9216	11,2304	0
 0497330635	05.08.2025	19:15:00	LP: A-_T0	69051391	160	25,1456	6,2864	0
 0497330635	05.08.2025	19:30:00	LP: A-_T0	69051391	160	16,256	4,064	0
 0497330635	05.08.2025	19:45:00	LP: A-_T0	69051391	160	12,0256	3,0064	0
 0497330635	05.08.2025	20:00:00	LP: A-_T0	69051391	160	5,9648	1,4912	0
 0497330635	05.08.2025	20:15:00	LP: A-_T0	69051391	160	2,0736	0,5184	0
 0497330635	05.08.2025	20:30:00	LP: A-_T0	69051391	160	0,128	0,032	0
 0497330635	05.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	05.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	6:00:00	LP: A-_T0	69051391	160	1,7344	0,4336	0
 0497330635	06.08.2025	6:15:00	LP: A-_T0	69051391	160	7,1936	1,7984	0
 0497330635	06.08.2025	6:30:00	LP: A-_T0	69051391	160	15,4752	3,8688	0
 0497330635	06.08.2025	6:45:00	LP: A-_T0	69051391	160	24,2944	6,0736	0
 0497330635	06.08.2025	7:00:00	LP: A-_T0	69051391	160	42,0928	10,5232	0
 0497330635	06.08.2025	7:15:00	LP: A-_T0	69051391	160	42,464	10,616	0
 0497330635	06.08.2025	7:30:00	LP: A-_T0	69051391	160	53,2672	13,3168	0
 0497330635	06.08.2025	7:45:00	LP: A-_T0	69051391	160	68,0256	17,0064	0
 0497330635	06.08.2025	8:00:00	LP: A-_T0	69051391	160	136,512	34,128	0
 0497330635	06.08.2025	8:15:00	LP: A-_T0	69051391	160	153,1072	38,2768	0
 0497330635	06.08.2025	8:30:00	LP: A-_T0	69051391	160	147,4496	36,8624	0
 0497330635	06.08.2025	8:45:00	LP: A-_T0	69051391	160	153,696	38,424	0
 0497330635	06.08.2025	9:00:00	LP: A-_T0	69051391	160	199,808	49,952	0
 0497330635	06.08.2025	9:15:00	LP: A-_T0	69051391	160	228,1152	57,0288	0
 0497330635	06.08.2025	9:30:00	LP: A-_T0	69051391	160	260,1472	65,0368	0
 0497330635	06.08.2025	9:45:00	LP: A-_T0	69051391	160	290,5664	72,6416	0
 0497330635	06.08.2025	10:00:00	LP: A-_T0	69051391	160	331,3408	82,8352	0
 0497330635	06.08.2025	10:15:00	LP: A-_T0	69051391	160	362,1824	90,5456	0
 0497330635	06.08.2025	10:30:00	LP: A-_T0	69051391	160	378,0608	94,5152	0
 0497330635	06.08.2025	10:45:00	LP: A-_T0	69051391	160	392,8064	98,2016	0
 0497330635	06.08.2025	11:00:00	LP: A-_T0	69051391	160	437,9136	109,4784	0
 0497330635	06.08.2025	11:15:00	LP: A-_T0	69051391	160	372,6208	93,1552	0
 0497330635	06.08.2025	11:30:00	LP: A-_T0	69051391	160	354,6304	88,6576	0
 0497330635	06.08.2025	11:45:00	LP: A-_T0	69051391	160	328,9536	82,2384	0
 0497330635	06.08.2025	12:00:00	LP: A-_T0	69051391	160	409,152	102,288	0
 0497330635	06.08.2025	12:15:00	LP: A-_T0	69051391	160	368,8	92,2	0
 0497330635	06.08.2025	12:30:00	LP: A-_T0	69051391	160	446,816	111,704	0
 0497330635	06.08.2025	12:45:00	LP: A-_T0	69051391	160	414,464	103,616	0
 0497330635	06.08.2025	13:00:00	LP: A-_T0	69051391	160	424,1344	106,0336	0
 0497330635	06.08.2025	13:15:00	LP: A-_T0	69051391	160	379,1168	94,7792	0
 0497330635	06.08.2025	13:30:00	LP: A-_T0	69051391	160	441,6384	110,4096	0
 0497330635	06.08.2025	13:45:00	LP: A-_T0	69051391	160	355,1296	88,7824	0
 0497330635	06.08.2025	14:00:00	LP: A-_T0	69051391	160	310,8608	77,7152	0
 0497330635	06.08.2025	14:15:00	LP: A-_T0	69051391	160	316,3072	79,0768	0
 0497330635	06.08.2025	14:30:00	LP: A-_T0	69051391	160	365,1648	91,2912	0
 0497330635	06.08.2025	14:45:00	LP: A-_T0	69051391	160	358,9952	89,7488	0
 0497330635	06.08.2025	15:00:00	LP: A-_T0	69051391	160	339,6352	84,9088	0
 0497330635	06.08.2025	15:15:00	LP: A-_T0	69051391	160	304,2432	76,0608	0
 0497330635	06.08.2025	15:30:00	LP: A-_T0	69051391	160	353,2224	88,3056	0
 0497330635	06.08.2025	15:45:00	LP: A-_T0	69051391	160	295,4304	73,8576	0
 0497330635	06.08.2025	16:00:00	LP: A-_T0	69051391	160	427,6992	106,9248	0
 0497330635	06.08.2025	16:15:00	LP: A-_T0	69051391	160	355,0528	88,7632	0
 0497330635	06.08.2025	16:30:00	LP: A-_T0	69051391	160	357,5936	89,3984	0
 0497330635	06.08.2025	16:45:00	LP: A-_T0	69051391	160	345,28	86,32	0
 0497330635	06.08.2025	17:00:00	LP: A-_T0	69051391	160	336,6784	84,1696	0
 0497330635	06.08.2025	17:15:00	LP: A-_T0	69051391	160	309,9136	77,4784	0
 0497330635	06.08.2025	17:30:00	LP: A-_T0	69051391	160	258,0672	64,5168	0
 0497330635	06.08.2025	17:45:00	LP: A-_T0	69051391	160	217,2032	54,3008	0
 0497330635	06.08.2025	18:00:00	LP: A-_T0	69051391	160	173,4464	43,3616	0
 0497330635	06.08.2025	18:15:00	LP: A-_T0	69051391	160	141,2992	35,3248	0
 0497330635	06.08.2025	18:30:00	LP: A-_T0	69051391	160	104,2816	26,0704	0
 0497330635	06.08.2025	18:45:00	LP: A-_T0	69051391	160	68,8448	17,2112	0
 0497330635	06.08.2025	19:00:00	LP: A-_T0	69051391	160	57,8816	14,4704	0
 0497330635	06.08.2025	19:15:00	LP: A-_T0	69051391	160	34,5152	8,6288	0
 0497330635	06.08.2025	19:30:00	LP: A-_T0	69051391	160	23,936	5,984	0
 0497330635	06.08.2025	19:45:00	LP: A-_T0	69051391	160	19,1296	4,7824	0
 0497330635	06.08.2025	20:00:00	LP: A-_T0	69051391	160	9,28	2,32	0
 0497330635	06.08.2025	20:15:00	LP: A-_T0	69051391	160	2,2208	0,5552	0
 0497330635	06.08.2025	20:30:00	LP: A-_T0	69051391	160	0,0064	0,0016	0
 0497330635	06.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	06.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	07.08.2025	6:00:00	LP: A-_T0	69051391	160	2,1312	0,5328	0
 0497330635	07.08.2025	6:15:00	LP: A-_T0	69051391	160	9,6704	2,4176	0
 0497330635	07.08.2025	6:30:00	LP: A-_T0	69051391	160	19,52	4,88	0
 0497330635	07.08.2025	6:45:00	LP: A-_T0	69051391	160	27,8976	6,9744	0
 0497330635	07.08.2025	7:00:00	LP: A-_T0	69051391	160	50,048	12,512	0
 0497330635	07.08.2025	7:15:00	LP: A-_T0	69051391	160	59,6736	14,9184	0
 0497330635	07.08.2025	7:30:00	LP: A-_T0	69051391	160	95,968	23,992	0
 0497330635	07.08.2025	7:45:00	LP: A-_T0	69051391	160	133,5232	33,3808	0
 0497330635	07.08.2025	8:00:00	LP: A-_T0	69051391	160	170,8544	42,7136	0
 0497330635	07.08.2025	8:15:00	LP: A-_T0	69051391	160	206,88	51,72	0
 0497330635	07.08.2025	8:30:00	LP: A-_T0	69051391	160	245,7664	61,4416	0
 0497330635	07.08.2025	8:45:00	LP: A-_T0	69051391	160	281,824	70,456	0
 0497330635	07.08.2025	9:00:00	LP: A-_T0	69051391	160	320,48	80,12	0
 0497330635	07.08.2025	9:15:00	LP: A-_T0	69051391	160	354,4832	88,6208	0
 0497330635	07.08.2025	9:30:00	LP: A-_T0	69051391	160	382,1248	95,5312	0
 0497330635	07.08.2025	9:45:00	LP: A-_T0	69051391	160	411,6928	102,9232	0
 0497330635	07.08.2025	10:00:00	LP: A-_T0	69051391	160	441,4912	110,3728	0
 0497330635	07.08.2025	10:15:00	LP: A-_T0	69051391	160	463,5648	115,8912	0
 0497330635	07.08.2025	10:30:00	LP: A-_T0	69051391	160	484,352	121,088	0
 0497330635	07.08.2025	10:45:00	LP: A-_T0	69051391	160	487,7504	121,9376	0
 0497330635	07.08.2025	11:00:00	LP: A-_T0	69051391	160	487,776	121,944	0
 0497330635	07.08.2025	11:15:00	LP: A-_T0	69051391	160	483,4496	120,8624	0
 0497330635	07.08.2025	11:30:00	LP: A-_T0	69051391	160	475,2832	118,8208	0
 0497330635	07.08.2025	11:45:00	LP: A-_T0	69051391	160	477,44	119,36	0
 0497330635	07.08.2025	12:00:00	LP: A-_T0	69051391	160	475,9168	118,9792	0
 0497330635	07.08.2025	12:15:00	LP: A-_T0	69051391	160	477,1136	119,2784	0
 0497330635	07.08.2025	12:30:00	LP: A-_T0	69051391	160	477,7984	119,4496	0
